taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
8872191	Cebus albifrons yuracus Hershkovitz, 1949	8275011	Cebus cuscinus Thomas, 1901	16	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus cuscinus	8275011	NT
5707425	Propithecus perrieri Lavauden, 1931	5707425	Propithecus perrieri Lavauden, 1931	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Propithecus	2436427	Propithecus perrieri	5707425	CR
4267128	Chlorocebus pygerythrus hilgerti (Neumann, 1902)	4267128	Chlorocebus pygerythrus hilgerti (Neumann, 1902)	358	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus pygerythrus	7262034	LC
9178968	Saguinus labiatus (É.Geoffroy Saint-Hilaire, 1812)	9178968	Saguinus labiatus (É.Geoffroy Saint-Hilaire, 1812)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus labiatus	9178968	LC
9812996	Eulemur collaris (É.Geoffroy Saint-Hilaire, 1812)	9812996	Eulemur collaris (É.Geoffroy Saint-Hilaire, 1812)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur collaris	9812996	EN
5786190	Macaca sinica opisthomelas Hill, 1942	5786190	Macaca sinica opisthomelas Hill, 1942	11	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca sinica	2436613	CR
9181193	Chlorocebus pygerythrus rufoviridis (I.Geoffroy Saint-Hilaire, 1843)	9181193	Chlorocebus pygerythrus rufoviridis (I.Geoffroy Saint-Hilaire, 1843)	20	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus pygerythrus	7262034	LC
2436610	Macaca assamensis (McClelland, 1840)	2436610	Macaca assamensis (McClelland, 1840)	58	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca assamensis	2436610	NT
5786454	Mico leucippe Thomas, 1922	5786454	Mico leucippe Thomas, 1922	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico leucippe	5786454	LC
2436661	Saimiri sciureus (Linnaeus, 1758)	2436661	Saimiri sciureus (Linnaeus, 1758)	553	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri sciureus	2436661	LC
5707348	Cercopithecus ascanius whitesidei Thomas, 1909	5707348	Cercopithecus ascanius whitesidei Thomas, 1909	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus ascanius	5219569	LC
4266979	Microcebus myoxinus Peters, 1852	4266979	Microcebus myoxinus Peters, 1852	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus myoxinus	4266979	VU
5786413	Eulemur rufifrons (Bennett, 1833)	5786413	Eulemur rufifrons (Bennett, 1833)	124	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur rufifrons	5786413	VU
7262035	Cercocebus atys (Audebert, 1797)	7262035	Cercocebus atys (Audebert, 1797)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercocebus	2436543	Cercocebus atys	7262035	VU
7262047	Cercopithecus erythrogaster erythrogaster	7262047	Cercopithecus erythrogaster erythrogaster	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus erythrogaster	5219571	CR
2436663	Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)	2436663	Saimiri boliviensis (I.Geoffroy Saint-Hilaire & de Blainville, 1834)	117	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri boliviensis	2436663	LC
9717634	Tarsius spectrumgurskyae Shekelle, Groves, Maryanto & Mittermeier, 2017	9717634	Tarsius spectrumgurskyae Shekelle, Groves, Maryanto & Mittermeier, 2017	41	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Tarsiidae	9426	Tarsius	2436483	Tarsius spectrumgurskyae	9717634	VU
4267245	Ateles geoffroyi geoffroyi	4267245	Ateles geoffroyi geoffroyi	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	CR
5707419	Pongo pygmaeus morio (Owen, 1837)	5707419	Pongo pygmaeus morio (Owen, 1837)	68	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo pygmaeus	5219532	CR
7262055	Alouatta guariba (Humboldt, 1812)	7262055	Alouatta guariba (Humboldt, 1812)	171	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta guariba	7262055	VU
4266875	Saguinus fuscicollis fuscus (Lesson, 1840)	9523674	Leontocebus fuscus (Lesson, 1840)	2	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus fuscus	9523674	LC
7262012	Presbytis femoralis femoralis	5219562	Presbytis femoralis (Martin, 1838)	43	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis femoralis	5219562	CR
2436410	Cacajao calvus (I.Geoffroy Saint-Hilaire, 1847)	2436410	Cacajao calvus (I.Geoffroy Saint-Hilaire, 1847)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Cacajao	2436408	Cacajao calvus	2436410	VU
5786128	Cebus albifrons malitiosus Elliot, 1909	7361386	Cebus malitiosus Elliot, 1909	29	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Cebus	2436635	Cebus malitiosus	7361386	EN
5219541	Callithrix penicillata (É.Geoffroy Saint-Hilaire, 1812)	5219541	Callithrix penicillata (É.Geoffroy Saint-Hilaire, 1812)	623	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Callithrix	2436453	Callithrix penicillata	5219541	LC
5786013	Microcebus jollyae Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor & Brenneman, 2006	5786013	Microcebus jollyae Louis Jr., Coles, Andriantompohavana, Sommer, Engberg, Zaonarivelo, Mayor & Brenneman, 2006	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus jollyae	5786013	EN
2436597	Procolobus verus (van Beneden, 1838)	2436597	Procolobus verus (van Beneden, 1838)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Procolobus	2436596	Procolobus verus	2436597	VU
2436470	Saguinus bicolor (Spix, 1823)	2436470	Saguinus bicolor (Spix, 1823)	38	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus bicolor	2436470	CR
2436529	Pygathrix nemaeus (Linnaeus, 1771)	2436529	Pygathrix nemaeus (Linnaeus, 1771)	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Pygathrix	2436527	Pygathrix nemaeus	2436529	CR
5219544	Hylobates pileatus Gray, 1861	5219544	Hylobates pileatus Gray, 1861	13	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates pileatus	5219544	EN
8480241	Pithecia mittermeieri Marsh, 2014	8480241	Pithecia mittermeieri Marsh, 2014	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia mittermeieri	8480241	VU
2436471	Saguinus imperator (Goeldi, 1907)	2436471	Saguinus imperator (Goeldi, 1907)	19	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Saguinus	2436465	Saguinus imperator	2436471	LC
4267007	Rhinopithecus bieti A.Milne-Edwards, 1897	4267007	Rhinopithecus bieti A.Milne-Edwards, 1897	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Rhinopithecus	4267002	Rhinopithecus bieti	4267007	EN
4267065	Trachypithecus germaini (A.Milne-Edwards, 1877)	4267065	Trachypithecus germaini (A.Milne-Edwards, 1877)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus germaini	4267065	EN
7262073	Loris lydekkerianus Cabrera, 1908	7262073	Loris lydekkerianus Cabrera, 1908	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris lydekkerianus	7262073	NT
2436383	Callicebus coimbrai Kobayashi & Langguth, 1999	2436383	Callicebus coimbrai Kobayashi & Langguth, 1999	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Callicebus	2436376	Callicebus coimbrai	2436383	EN
7889018	Perodicticus edwardsi Bouvier, 1879	7889018	Perodicticus edwardsi Bouvier, 1879	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Perodicticus	2436623	Perodicticus edwardsi	7889018	LC
4267243	Brachyteles hypoxanthus (Kuhl, 1820)	4267243	Brachyteles hypoxanthus (Kuhl, 1820)	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Brachyteles	2436665	Brachyteles hypoxanthus	4267243	CR
2436509	Otolemur Coquerel, 1859	2436509	Otolemur Coquerel, 1859	1	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Otolemur	2436509			NE
2436651	Alouatta sara Elliot, 1910	2436651	Alouatta sara Elliot, 1910	36	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta sara	2436651	NT
4266980	Microcebus berthae Rasoloarison, Goodman & Ganzhorn, 2000	4266980	Microcebus berthae Rasoloarison, Goodman & Ganzhorn, 2000	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus berthae	4266980	CR
4267120	Chlorocebus pygerythrus pygerythrus	4267120	Chlorocebus pygerythrus pygerythrus	1155	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus pygerythrus	7262034	LC
5219552	Hylobates moloch (Audebert, 1798)	5219552	Hylobates moloch (Audebert, 1798)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates moloch	5219552	EN
7262067	Otolemur garnettii garnettii	7262067	Otolemur garnettii garnettii	15	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Otolemur	2436509	Otolemur garnettii	2436511	VU
7262028	Papio cynocephalus cynocephalus	7262028	Papio cynocephalus cynocephalus	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Papio	5219585	Papio cynocephalus	7262027	LC
7262008	Presbytis chrysomelas (Müller, 1838)	7262008	Presbytis chrysomelas (Müller, 1838)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis chrysomelas	7262008	CR
2436432	Indri indri (Gmelin, 1788)	2436432	Indri indri (Gmelin, 1788)	189	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Indriidae	4827490	Indri	2436431	Indri indri	2436432	CR
4267096	Lophocebus aterrimus (Oudemans, 1890)	4267096	Lophocebus aterrimus (Oudemans, 1890)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Lophocebus	2436587	Lophocebus aterrimus	4267096	VU
5219553	Hylobates lar (Linnaeus, 1771)	5219553	Hylobates lar (Linnaeus, 1771)	169	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates lar	5219553	EN
5963047	Colobus angolensis Sclater, 1860	5963047	Colobus angolensis Sclater, 1860	20	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Colobus	5963043	Colobus angolensis	5963047	VU
4267162	Macaca fascicularis condorensis Kloss, 1926	4267162	Macaca fascicularis condorensis Kloss, 1926	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca fascicularis	2436603	VU
5786099	Alouatta palliata coibensis Thomas, 1902	5786099	Alouatta palliata coibensis Thomas, 1902	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	EN
7262053	Cercopithecus nictitans nictitans	7262053	Cercopithecus nictitans nictitans	5	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus nictitans	5219573	VU
4266901	Saimiri boliviensis peruviensis Hershkovitz, 1984	4266901	Saimiri boliviensis peruviensis Hershkovitz, 1984	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri boliviensis	2436663	LC
7689613	Piliocolobus oustaleti (Trouessart, 1906)	7689613	Piliocolobus oustaleti (Trouessart, 1906)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus oustaleti	7689613	VU
2436608	Macaca fuscata (Blyth, 1875)	2436608	Macaca fuscata (Blyth, 1875)	147	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca fuscata	2436608	LC
2436642	Ateles belzebuth É.Geoffroy Saint-Hilaire, 1806	2436642	Ateles belzebuth É.Geoffroy Saint-Hilaire, 1806	54	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles belzebuth	2436642	EN
2436649	Alouatta palliata (Gray, 1849)	2436649	Alouatta palliata (Gray, 1849)	2390	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	VU
2436545	Cercocebus galeritus Peters, 1879	2436545	Cercocebus galeritus Peters, 1879	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercocebus	2436543	Cercocebus galeritus	2436545	CR
2436643	Ateles geoffroyi Kuhl, 1820	2436643	Ateles geoffroyi Kuhl, 1820	1589	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles geoffroyi	2436643	EN
4266902	Saimiri oerstedii citrinellus Thomas, 1904	4266902	Saimiri oerstedii citrinellus Thomas, 1904	3	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri oerstedii	2436664	EN
5786437	Lepilemur jamesorum Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al., 2006	5786438	Lepilemur jamesi Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al., 2006	2	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lepilemuridae	4266927	Lepilemur	2436489	Lepilemur jamesi	5786438	CR
9204783	Trachypithecus auratus (É.Geoffroy Saint-Hilaire, 1812)	9204783	Trachypithecus auratus (É.Geoffroy Saint-Hilaire, 1812)	91	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus auratus	9204783	VU
9291744	Plecturocebus oenanthe (Thomas, 1924)	9291744	Plecturocebus oenanthe (Thomas, 1924)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus oenanthe	9291744	CR
5219591	Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843	5219591	Aotus lemurinus I.Geoffroy Saint-Hilaire, 1843	21	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Aotidae	3239574	Aotus	2436667	Aotus lemurinus	5219591	VU
2436513	Euoticus pallidus (Gray, 1863)	2436513	Euoticus pallidus (Gray, 1863)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Euoticus	2436512	Euoticus pallidus	2436513	NT
5219548	Hylobates muelleri Martin, 1841	5219548	Hylobates muelleri Martin, 1841	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hylobatidae	5484	Hylobates	2436497	Hylobates muelleri	5219548	EN
5786268	Cercopithecus mitis albogularis (Sykes, 1831)	5786268	Cercopithecus mitis albogularis (Sykes, 1831)	168	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus mitis	5219578	LC
5219565	Presbytis comata (Desmarest, 1822)	5219565	Presbytis comata (Desmarest, 1822)	24	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis comata	5219565	EN
4266938	Prolemur simus (Gray, 1870)	4266938	Prolemur simus (Gray, 1870)	50	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Prolemur	4266937	Prolemur simus	4266938	CR
9092265	Eulemur fulvus (É.Geoffroy Saint-Hilaire, 1796)	9092265	Eulemur fulvus (É.Geoffroy Saint-Hilaire, 1796)	159	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Eulemur	2436417	Eulemur fulvus	9092265	VU
9333853	Paragalago zanzibaricus udzungwensis (Honess, 1997)	9333853	Paragalago zanzibaricus udzungwensis (Honess, 1997)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Galagidae	3239554	Paragalago	9553756	Paragalago zanzibaricus	9246350	NT
2436647	Alouatta Lacépède, 1799	2436647	Alouatta Lacépède, 1799	5	GENUS	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647			NE
9250812	Plecturocebus ornatus (Gray, 1866)	9250812	Plecturocebus ornatus (Gray, 1866)	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus ornatus	9250812	VU
2436589	Lophocebus albigena (Gray, 1850)	2436589	Lophocebus albigena (Gray, 1850)	65	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Lophocebus	2436587	Lophocebus albigena	2436589	VU
4267122	Chlorocebus pygerythrus nesiotes (Schwarz, 1926)	4267120	Chlorocebus pygerythrus pygerythrus	4	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Chlorocebus	2436565	Chlorocebus pygerythrus	7262034	VU
5786008	Microcebus lehilahytsara Roos & Kappeler, 2005	5786008	Microcebus lehilahytsara Roos & Kappeler, 2005	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cheirogaleidae	9419	Microcebus	2436446	Microcebus lehilahytsara	5786008	VU
9483946	Plecturocebus toppini (Thomas, 1914)	9483946	Plecturocebus toppini (Thomas, 1914)	54	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus toppini	9483946	LC
5219597	Aotus vociferans (Spix, 1823)	5219597	Aotus vociferans (Spix, 1823)	45	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Aotidae	3239574	Aotus	2436667	Aotus vociferans	5219597	LC
7261995	Hapalemur griseus griseus	7261995	Hapalemur griseus griseus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Hapalemur	2436413	Hapalemur griseus	2436414	VU
4267001	Piliocolobus tholloni A.Milne-Edwards, 1886	4267001	Piliocolobus tholloni A.Milne-Edwards, 1886	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Piliocolobus	4266981	Piliocolobus tholloni	4267001	VU
4267247	Ateles fusciceps rufiventris Sclater, 1872	4267247	Ateles fusciceps rufiventris Sclater, 1872	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Ateles	2436640	Ateles fusciceps	2436641	VU
5707420	Pongo abelii Lesson, 1827	5707420	Pongo abelii Lesson, 1827	151	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Hominidae	5483	Pongo	5219531	Pongo abelii	5707420	CR
7615196	Trachypithecus leucocephalus Tan, 1957	7615196	Trachypithecus leucocephalus Tan, 1957	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Trachypithecus	2436533	Trachypithecus leucocephalus	7615196	CR
4266897	Saimiri boliviensis boliviensis	4266897	Saimiri boliviensis boliviensis	13	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cebidae	9621	Saimiri	2436659	Saimiri boliviensis	2436663	LC
4267058	Trachypithecus vetulus monticola (Kelaart, 1850)	8785980	Semnopithecus vetulus monticola (Kelaart, 1850)	8	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus vetulus	7460229	EN
2436629	Nycticebus coucang (Boddaert, 1785)	2436629	Nycticebus coucang (Boddaert, 1785)	40	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Nycticebus	2436627	Nycticebus coucang	2436629	EN
5219559	Presbytis frontata (Müller, 1838)	5219559	Presbytis frontata (Müller, 1838)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Presbytis	3239596	Presbytis frontata	5219559	VU
5786462	Mico melanurus (É.Geoffroy Saint-Hilaire, 1812)	5786462	Mico melanurus (É.Geoffroy Saint-Hilaire, 1812)	60	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Mico	7826251	Mico melanurus	5786462	NT
4267156	Macaca hecki (Matschie, 1901)	4267156	Macaca hecki (Matschie, 1901)	8	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca hecki	4267156	VU
4267144	Macaca fascicularis karimondjawae Sody, 1949	4267144	Macaca fascicularis karimondjawae Sody, 1949	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Macaca	2436602	Macaca fascicularis	2436603	DD
8452481	Pithecia isabela Marsh, 2014	8452481	Pithecia isabela Marsh, 2014	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Pithecia	2436370	Pithecia isabela	8452481	DD
4266941	Hapalemur alaotrensis Rumpler, 1975	4266941	Hapalemur alaotrensis Rumpler, 1975	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lemuridae	5485	Hapalemur	2436413	Hapalemur alaotrensis	4266941	CR
4267336	Loris lydekkerianus grandis Hill & Phillips, 1932	4267336	Loris lydekkerianus grandis Hill & Phillips, 1932	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Lorisidae	3239561	Loris	2436625	Loris lydekkerianus	7262073	NT
5707357	Cercopithecus erythrogaster pococki Grubb, Lernould & Oates, 2000	5707357	Cercopithecus erythrogaster pococki Grubb, Lernould & Oates, 2000	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Cercopithecus	2436567	Cercopithecus erythrogaster	5219571	EN
4267009	Rhinopithecus avunculus Dollman, 1912	4267009	Rhinopithecus avunculus Dollman, 1912	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Rhinopithecus	4267002	Rhinopithecus avunculus	4267009	CR
5786089	Alouatta palliata aequatorialis (Festa, 1903)	5786089	Alouatta palliata aequatorialis (Festa, 1903)	33	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Atelidae	3239607	Alouatta	2436647	Alouatta palliata	2436649	VU
4267224	Semnopithecus hypoleucos Blyth, 1841	4267224	Semnopithecus hypoleucos Blyth, 1841	155	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus hypoleucos	4267224	LC
7262018	Trachypithecus vetulus vetulus	8733021	Semnopithecus vetulus vetulus	3	SUBSPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Cercopithecidae	9622	Semnopithecus	2436563	Semnopithecus vetulus	7460229	EN
2436474	Saguinus fuscicollis (Spix, 1823)	8493215	Leontocebus fuscicollis (Spix, 1823)	93	SPECIES	SYNONYM	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Callitrichidae	9620	Leontocebus	5428933	Leontocebus fuscicollis	8493215	LC
