,rank,class_name,space_number,synonym,name,author,year,father
2161,family,"Indriidae Burnett, 1828 ",20,0,Indriidae Burnett,, 1828 ,Lemuroidea Gray
2162,family,"Indridae Burnett, 1828 ",22,1,Indridae Burnett,, 1828 ,Lemuroidea Gray
2163,genus,"Avahi Jourdan, 1834 ",22,0,Avahi Jourdan,, 1834 ,Indriidae Burnett
2164,genus,"Habrocebus Wagner, 1839 ",24,1,Habrocebus Wagner,, 1839 ,Indriidae Burnett
2165,genus,"Iropocus Gloger, 1841 ",24,1,Iropocus Gloger,, 1841 ,Indriidae Burnett
2166,genus,"Microrhynchus Jourdan, 1834 ",24,1,Microrhynchus Jourdan,, 1834 ,Indriidae Burnett
2167,genus,"Semnocebus Lesson, 1840 ",24,1,Semnocebus Lesson,, 1840 ,Indriidae Burnett
2168,species,"Avahi betsileo Andriantompohavana, Lei, Zaonarivelo, Engberg, Nalanirina, McGuire, Shore et al., 2007 ",24,0,Avahi betsileo Andriantompohavana,, 2007 ,Avahi Jourdan
2169,species,"Avahi cleesei Thalmann & Geissmann, 2005 ",24,0,Avahi cleesei Thalmann & Geissmann,, 2005 ,Avahi Jourdan
2170,species,"Avahi laniger (Gmelin, 1788) ",24,0,Avahi laniger ,Gmelin,1788,Avahi Jourdan
2171,subspecies,"Avahis laniger orientalis Lorenz, 1898 ",26,1,Avahis laniger orientalis Lorenz,, 1898 ,Avahi Jourdan
2172,species,"Habrocebus lanatus Wagner, 1840 ",26,1,Habrocebus lanatus Wagner,, 1840 ,Avahi Jourdan
2173,species,"Indris longicaudatus É. Geoffroy Saint-Hilaire, 1796 ",26,1,Indris longicaudatus É. Geoffroy Saint-Hilaire,, 1796 ,Avahi Jourdan
2174,species,"Avahi meridionalis Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006 ",24,0,Avahi meridionalis Zaramody,, 2006 ,Avahi Jourdan
2175,species,"Avahi mooreorum Lei, Engberg, Andriantompohavana, McGuire, Mittermeier, Zaonarivelo, Brenneman & Louis Jr., 2008 ",24,0,Avahi mooreorum Lei,, 2008 ,Avahi Jourdan
2176,species,"Avahi occidentalis (Lorenz, 1898) ",24,0,Avahi occidentalis ,Lorenz,1898,Avahi Jourdan
2177,species,"Avahi peyrierasi Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006 ",24,0,Avahi peyrierasi Zaramody,, 2006 ,Avahi Jourdan
2178,species,"Avahi ramanantsoavani Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006 ",24,0,Avahi ramanantsoavani Zaramody,, 2006 ,Avahi Jourdan
2179,subspecies,"Avahi meridionalis ramanantsoavani Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006 ",26,1,Avahi meridionalis ramanantsoavani Zaramody,, 2006 ,Avahi Jourdan
2180,species,"Avahi ramanantsoavanai Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006 ",26,1,Avahi ramanantsoavanai Zaramody,, 2006 ,Avahi Jourdan
2181,species,"Avahi unicolor Thalmann & Geissmann, 2000 ",24,0,Avahi unicolor Thalmann & Geissmann,, 2000 ,Avahi Jourdan
2182,genus,"Indri É. Geoffroy Saint-Hilaire & G. Cuvier, 1796 ",22,0,Indri É. Geoffroy Saint-Hilaire & G. Cuvier,, 1796 ,Indriidae Burnett
2183,genus,"Indris G. Cuvier, 1805 ",24,1,Indris G. Cuvier,, 1805 ,Indriidae Burnett
2184,genus,"Lichanotus Illiger, 1811 ",24,1,Lichanotus Illiger,, 1811 ,Indriidae Burnett
2185,genus,"Pithelemur Lesson, 1840 ",24,1,Pithelemur Lesson,, 1840 ,Indriidae Burnett
2186,species,"Indri indri (Gmelin, 1788) ",24,0,Indri indri ,Gmelin,1788,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2187,species,"Indri brevicaudatus É. Geoffroy Saint-Hilaire & G. Cuvier, 1796 ",26,1,Indri brevicaudatus É. Geoffroy Saint-Hilaire & G. Cuvier,, 1796 ,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2188,subspecies,"Indri indri indri (Gmelin, 1788) ",26,1,Indri indri indri ,Gmelin,1788,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2189,subspecies,"Indri indri variegatus (Gray, 1872) ",26,1,Indri indri variegatus ,Gray,1872,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2190,species,"Indri niger Lacépède, 1799 ",26,1,Indri niger Lacépède,, 1799 ,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2191,species,"Indris ater I. Geoffroy Saint-Hilaire, 1825 ",26,1,Indris ater I. Geoffroy Saint-Hilaire,, 1825 ,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2192,species,"Lichanotus mitratus Peters, 1871 ",26,1,Lichanotus mitratus Peters,, 1871 ,Indri É. Geoffroy Saint-Hilaire & G. Cuvier
2193,genus,"Propithecus Bennett, 1832 ",22,0,Propithecus Bennett,, 1832 ,Indriidae Burnett
2194,genus,"Macromerus A. Smith, 1833 ",24,1,Macromerus A. Smith,, 1833 ,Indriidae Burnett
2195,species,"Propithecus candidus Grandidier, 1871 ",24,0,Propithecus candidus Grandidier,, 1871 ,Propithecus Bennett
2196,subspecies,"Propithecus diadema candidus Grandidier, 1871 ",26,1,Propithecus diadema candidus Grandidier,, 1871 ,Propithecus Bennett
2197,species,"Propithecus sericeus A. Milne-Edwards & A. Grandidier, 1872 ",26,1,Propithecus sericeus A. Milne-Edwards & A. Grandidier,, 1872 ,Propithecus Bennett
2198,species,"Propithecus coquereli (Grandidier, 1867) ",24,0,Propithecus coquereli ,Grandidier,1867,Propithecus Bennett
2199,species,"Propithecus damonis Gray, 1870 ",26,1,Propithecus damonis Gray,, 1870 ,Propithecus Bennett
2200,species,"Propithecus coronatus A. Milne-Edwards, 1871 ",24,0,Propithecus coronatus A. Milne-Edwards,, 1871 ,Propithecus Bennett
2201,subspecies,"Propithecus deckenii coronatus A. Milne-Edwards, 1871 ",26,1,Propithecus deckenii coronatus A. Milne-Edwards,, 1871 ,Propithecus Bennett
2202,subspecies,"Propithecus deckenii damanus Pollen in Schlegel, 1876 ",26,1,Propithecus deckenii damanus Pollen in Schlegel,, 1876 ,Propithecus Bennett
2203,species,"Propithecus deckenii Peters, 1870 ",24,0,Propithecus deckenii Peters,, 1870 ,Propithecus Bennett
2204,species,"Propithecus diadema Bennett, 1832 ",24,0,Propithecus diadema Bennett,, 1832 ,Propithecus Bennett
2205,species,"Indris albus Vinson, 1862 ",26,1,Indris albus Vinson,, 1862 ,Propithecus Bennett
2206,species,"Macromerus typicus A. Smith, 1833 ",26,1,Macromerus typicus A. Smith,, 1833 ,Propithecus Bennett
2207,species,"Propithecus edwardsi Grandidier, 1871 ",24,0,Propithecus edwardsi Grandidier,, 1871 ,Propithecus Bennett
2208,species,"Propithecus bicolor Gray, 1872 ",26,1,Propithecus bicolor Gray,, 1872 ,Propithecus Bennett
2209,species,"Propithecus holomelas Günther, 1875 ",26,1,Propithecus holomelas Günther,, 1875 ,Propithecus Bennett
2210,species,"Propithecus perrieri Lavauden, 1931 ",24,0,Propithecus perrieri Lavauden,, 1931 ,Propithecus Bennett
2211,species,"Propithecus tattersalli Simons, 1988 ",24,0,Propithecus tattersalli Simons,, 1988 ,Propithecus Bennett
2212,species,"Propithecus verreauxi Grandidier, 1867 ",24,0,Propithecus verreauxi Grandidier,, 1867 ,Propithecus Bennett
2213,species,"Propithecus majori Rothschild, 1894 ",26,1,Propithecus majori Rothschild,, 1894 ,Propithecus Bennett
2214,species,"Propithecus verreauxoides Lamberton, 1936 ",26,1,Propithecus verreauxoides Lamberton,, 1936 ,Propithecus Bennett
2215,family,"Lemuridae Gray, 1821 ",20,0,Lemuridae Gray,, 1821 ,Lemuroidea Gray
2216,genus,"Eulemur Simons & Rumpler, 1988 ",22,0,Eulemur Simons & Rumpler,, 1988 ,Lemuridae Gray
2217,genus,"Petterus Groves & Eaglen, 1988 ",24,1,Petterus Groves & Eaglen,, 1988 ,Lemuridae Gray
2218,species,"Eulemur albifrons (É. Geoffroy Saint-Hilaire, 1796) ",24,0,Eulemur albifrons ,É. Geoffroy Saint-Hilaire,1796,Eulemur Simons & Rumpler
2219,species,"Prosimia frederici Lesson, 1840 ",26,1,Prosimia frederici Lesson,, 1840 ,Eulemur Simons & Rumpler
2220,species,"Eulemur cinereiceps (A. Grandidier & A. Milne-Edwards, 1890) ",24,0,Eulemur cinereiceps ,A. Grandidier & A. Milne-Edwards,1890,Eulemur Simons & Rumpler
2221,species,"Eulemur albocollaris (Rumpler, 1975) ",26,1,Eulemur albocollaris ,Rumpler,1975,Eulemur Simons & Rumpler
2222,species,"Eulemur collaris (É. Geoffroy Saint-Hilaire, 1812) ",24,0,Eulemur collaris ,É. Geoffroy Saint-Hilaire,1812,Eulemur Simons & Rumpler
2223,species,"Prosimia melanocephala Gray, 1863 ",26,1,Prosimia melanocephala Gray,, 1863 ,Eulemur Simons & Rumpler
2224,species,"Prosimia xanthomystax Gray, 1863 ",26,1,Prosimia xanthomystax Gray,, 1863 ,Eulemur Simons & Rumpler
2225,species,"Eulemur coronatus (Gray, 1842) ",24,0,Eulemur coronatus ,Gray,1842,Eulemur Simons & Rumpler
2226,species,"Lemur chrysampyx Scheuermans, 1846 ",26,1,Lemur chrysampyx Scheuermans,, 1846 ,Eulemur Simons & Rumpler
2227,species,"Eulemur flavifrons (Gray, 1867) ",24,0,Eulemur flavifrons ,Gray,1867,Eulemur Simons & Rumpler
2228,subspecies,"Eulemur macaco flavifrons (Gray, 1867) ",26,1,Eulemur macaco flavifrons ,Gray,1867,Eulemur Simons & Rumpler
2229,species,"Lemur nigerrimus Sclater, 1880 ",26,1,Lemur nigerrimus Sclater,, 1880 ,Eulemur Simons & Rumpler
2230,species,"Eulemur fulvus (É. Geoffroy Saint-Hilaire, 1796) ",24,0,Eulemur fulvus ,É. Geoffroy Saint-Hilaire,1796,Eulemur Simons & Rumpler
2231,species,"Lemur bruneus van der Hoeven, 1844 ",26,1,Lemur bruneus van der Hoeven,, 1844 ,Eulemur Simons & Rumpler
2232,species,"Lemur mayottensis Schlegel, 1866 ",26,1,Lemur mayottensis Schlegel,, 1866 ,Eulemur Simons & Rumpler
2233,species,"Eulemur macaco (Linnaeus, 1766) ",24,0,Eulemur macaco ,Linnaeus,1766,Eulemur Simons & Rumpler
2234,species,"Lemur leucomystax Bartlett, 1863 ",26,1,Lemur leucomystax Bartlett,, 1863 ,Eulemur Simons & Rumpler
2235,subspecies,"Lemur macaco niger Schreber, 1775 ",26,1,Lemur macaco niger Schreber,, 1775 ,Eulemur Simons & Rumpler
2236,species,"Eulemur mongoz (Linnaeus, 1766) ",24,0,Eulemur mongoz ,Linnaeus,1766,Eulemur Simons & Rumpler
2237,species,"Lemur cuvieri Fitzinger, 1870 ",26,1,Lemur cuvieri Fitzinger,, 1870 ,Eulemur Simons & Rumpler
2238,species,"Lemur dubius F. Cuvier, 1834 ",26,1,Lemur dubius F. Cuvier,, 1834 ,Eulemur Simons & Rumpler
2239,species,"Lemur nigrifrons É. Geoffroy Saint-Hilaire, 1812 ",26,1,Lemur nigrifrons É. Geoffroy Saint-Hilaire,, 1812 ,Eulemur Simons & Rumpler
2240,species,"Prosimia brissonii Lesson, 1840 ",26,1,Prosimia brissonii Lesson,, 1840 ,Eulemur Simons & Rumpler
2241,species,"Prosimia bugi Lesson, 1840 ",26,1,Prosimia bugi Lesson,, 1840 ,Eulemur Simons & Rumpler
2242,species,"Prosimia micromongoz Lesson, 1840 ",26,1,Prosimia micromongoz Lesson,, 1840 ,Eulemur Simons & Rumpler
2243,species,"Prosimia ocularis Lesson, 1840 ",26,1,Prosimia ocularis Lesson,, 1840 ,Eulemur Simons & Rumpler
2244,species,"Eulemur rubriventer (I. Geoffroy Saint-Hilaire, 1850) ",24,0,Eulemur rubriventer ,I. Geoffroy Saint-Hilaire,1850,Eulemur Simons & Rumpler
2245,species,"Lemur flaviventer I. Geoffroy Saint-Hilaire, 1850 ",26,1,Lemur flaviventer I. Geoffroy Saint-Hilaire,, 1850 ,Eulemur Simons & Rumpler
2246,species,"Lemur rufiventer Gray, 1870 ",26,1,Lemur rufiventer Gray,, 1870 ,Eulemur Simons & Rumpler
2247,species,"Prosimia rufipes Gray, 1871 ",26,1,Prosimia rufipes Gray,, 1871 ,Eulemur Simons & Rumpler
2248,species,"Eulemur rufifrons (Bennett, 1833) ",24,0,Eulemur rufifrons ,Bennett,1833,Eulemur Simons & Rumpler
2249,species,"Eulemur rufus (Audebert, 1799) ",24,0,Eulemur rufus ,Audebert,1799,Eulemur Simons & Rumpler
2250,species,"Eulemur sanfordi (Archbold, 1932) ",24,0,Eulemur sanfordi ,Archbold,1932,Eulemur Simons & Rumpler
2251,genus,"Hapalemur I. Geoffroy Saint-Hilaire, 1851 ",22,0,Hapalemur I. Geoffroy Saint-Hilaire,, 1851 ,Lemuridae Gray
2252,genus,"Hapalolemur Giebel, 1855 ",24,1,Hapalolemur Giebel,, 1855 ,Lemuridae Gray
2253,genus,"Myoxicebus Elliot, 1913 ",24,1,Myoxicebus Elliot,, 1913 ,Lemuridae Gray
2254,species,"Hapalemur alaotrensis Rumpler, 1975 ",24,0,Hapalemur alaotrensis Rumpler,, 1975 ,Hapalemur I. Geoffroy Saint-Hilaire
2255,species,"Hapalemur aureus Meier, Albignac, Peyriéras, Rumpler & Wright, 1987 ",24,0,Hapalemur aureus Meier,, 1987 ,Hapalemur I. Geoffroy Saint-Hilaire
2256,species,"Hapalemur griseus (Link, 1795) ",24,0,Hapalemur griseus ,Link,1795,Hapalemur I. Geoffroy Saint-Hilaire
2257,subspecies,"Hapalemur griseus gilberti Rabarivola, Prosper, Zaramody, Andriaholinirina & Hauwy, 2007 ",26,0,Hapalemur griseus gilberti Rabarivola,, 2007 ,Hapalemur griseus 
2258,subspecies,"Hapalemur griseus griseus (Link, 1795) ",26,0,Hapalemur griseus griseus ,Link,1795,Hapalemur griseus 
2259,species,"Hapalemur olivaceus I. Geoffroy Saint-Hilaire, 1851 ",28,1,Hapalemur olivaceus I. Geoffroy Saint-Hilaire,, 1851 ,Hapalemur griseus 
2260,species,"Hapalemur schlegeli Pocock, 1917 ",28,1,Hapalemur schlegeli Pocock,, 1917 ,Hapalemur griseus 
2261,species,"Lemur cinereus Desmarest, 1820 ",28,1,Lemur cinereus Desmarest,, 1820 ,Hapalemur griseus 
2262,subspecies,"Hapalemur griseus ranomafanensis Rabarivola, Prosper, Zaramody, Andriaholinirina & Hauwy, 2007 ",26,0,Hapalemur griseus ranomafanensis Rabarivola,, 2007 ,Hapalemur griseus 
2263,species,"Hapalemur meridionalis Warter, Randrianasolo, Dutrillaux & Rumpler, 1987 ",24,0,Hapalemur meridionalis Warter,, 1987 ,Hapalemur I. Geoffroy Saint-Hilaire
2264,subspecies,"Hapalemur griseus meridionalis Warter, Randrianasolo, Dutrillaux & Rumpler, 1987 ",26,1,Hapalemur griseus meridionalis Warter,, 1987 ,Hapalemur I. Geoffroy Saint-Hilaire
2265,species,"Hapalemur occidentalis Rumpler, 1975 ",24,0,Hapalemur occidentalis Rumpler,, 1975 ,Hapalemur I. Geoffroy Saint-Hilaire
2266,genus,"Lemur Linnaeus, 1758 ",22,0,Lemur Linnaeus,, 1758 ,Lemuridae Gray
2267,genus,"Catta Link, 1806 ",24,1,Catta Link,, 1806 ,Lemuridae Gray
2268,genus,"Maki Muirhead, 1819 ",24,1,Maki Muirhead,, 1819 ,Lemuridae Gray
2269,genus,"Mococo Lesson, 1878 ",24,1,Mococo Lesson,, 1878 ,Lemuridae Gray
2270,genus,"Odorlemur Bolwig, 1961 ",24,1,Odorlemur Bolwig,, 1961 ,Lemuridae Gray
2271,genus,"Procebus Storr, 1780 ",24,1,Procebus Storr,, 1780 ,Lemuridae Gray
2272,genus,"Prosimia Boddaert, 1785 ",24,1,Prosimia Boddaert,, 1785 ,Lemuridae Gray
2273,species,"Lemur catta Linnaeus, 1758 ",24,0,Lemur catta Linnaeus,, 1758 ,Lemur Linnaeus
2274,species,"Maki mococo Muirhead, 1819 ",26,1,Maki mococo Muirhead,, 1819 ,Lemur Linnaeus
2275,genus,"Prolemur Gray, 1870 ",22,0,Prolemur Gray,, 1870 ,Lemuridae Gray
2276,genus,"Prohapalemur Lamberton, 1936 ",24,1,Prohapalemur Lamberton,, 1936 ,Lemuridae Gray
2277,subgenus,"Prolemur Gray, 1870 ",24,1,Prolemur Gray,, 1870 ,Lemuridae Gray
2278,species,"Prolemur simus (Gray, 1870) ",24,0,Prolemur simus ,Gray,1870,Prolemur Gray
2279,species,"Hapalemur gallieni Standing, 1905 ",26,1,Hapalemur gallieni Standing,, 1905 ,Prolemur Gray
2280,species,"Hapalemur simus Gray, 1870 ",26,1,Hapalemur simus Gray,, 1870 ,Prolemur Gray
2281,genus,"Varecia Gray, 1863 ",22,0,Varecia Gray,, 1863 ,Lemuridae Gray
2282,species,"Varecia rubra (É. Geoffroy Saint-Hilaire, 1812) ",24,0,Varecia rubra ,É. Geoffroy Saint-Hilaire,1812,Varecia Gray
2283,species,"Prosimia erythromela Lesson, 1840 ",26,1,Prosimia erythromela Lesson,, 1840 ,Varecia Gray
2284,species,"Varecia variegata (Kerr, 1792) ",24,0,Varecia variegata ,Kerr,1792,Varecia Gray
2285,subspecies,"Varecia variegata editorum (O. Hill, 1953) ",26,0,Varecia variegata editorum ,O. Hill,1953,Varecia variegata 
2286,subspecies,"Varecia variegata subcincta (A. Smith, 1833) ",26,0,Varecia variegata subcincta ,A. Smith,1833,Varecia variegata 
2287,subspecies,"Varecia variegata variegata (Kerr, 1792) ",26,0,Varecia variegata variegata ,Kerr,1792,Varecia variegata 
2288,species,"Lemur varius I. Geoffroy Saint-Hilaire, 1851 ",28,1,Lemur varius I. Geoffroy Saint-Hilaire,, 1851 ,Varecia variegata 
2289,species,"Maki vari Muirhead, 1819 ",28,1,Maki vari Muirhead,, 1819 ,Varecia variegata 
2290,family,"Lepilemuridae Gray, 1870 ",20,0,Lepilemuridae Gray,, 1870 ,Lemuroidea Gray
2291,family,"Megaladapidae Major, 1893 ",22,1,Megaladapidae Major,, 1893 ,Lemuroidea Gray
2292,genus,"Lepilemur I. Geoffroy Saint-Hilaire, 1851 ",22,0,Lepilemur I. Geoffroy Saint-Hilaire,, 1851 ,Lepilemuridae Gray
2293,genus,"Galeocebus Wagner, 1855 ",24,1,Galeocebus Wagner,, 1855 ,Lepilemuridae Gray
2294,genus,"Lepidilemur Giebel, 1859 ",24,1,Lepidilemur Giebel,, 1859 ,Lepilemuridae Gray
2295,genus,"Mixocebus Peters, 1874 ",24,1,Mixocebus Peters,, 1874 ,Lepilemuridae Gray
2296,species,"Lepilemur aeeclis Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al., 2017 ",24,0,Lepilemur aeeclis Andriaholinirina,, 2017 ,Lepilemur I. Geoffroy Saint-Hilaire
2297,species,"Lepilemur aeeclis Andriaholinirina, Fausser, Roos, Zinner, Thalmann, Rabarivola, Ravaoarimanana et al., 2006 ",26,1,Lepilemur aeeclis Andriaholinirina,, 2006 ,Lepilemur I. Geoffroy Saint-Hilaire
2298,species,"Lepilemur ahmansoni Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo, et al., 2006 ",24,0,Lepilemur ahmansoni Louis Jr.,, 2006 ,Lepilemur I. Geoffroy Saint-Hilaire
2299,species,"Lepilemur ahmansonorum Louis Jr., Engberg, Lei, Geng, Sommer, Randriamampionona, Randriamanana, Zaonarivelo et al., 2006 ",26,1,Lepilemur ahmansonorum Louis Jr.,, 2006 ,Lepilemur I. Geoffroy Saint-Hilaire
2300,species,"Lepilemur ankaranensis Rumpler & Albignac, 1975 ",24,0,Lepilemur ankaranensis Rumpler & Albignac,, 1975 ,Lepilemur I. Geoffroy Saint-Hilaire
2301,subspecies,"Lepilemur septentrionalis andrafiamenensis Rumpler & Albignac, 1975 ",26,1,Lepilemur septentrionalis andrafiamenensis Rumpler & Albignac,, 1975 ,Lepilemur I. Geoffroy Saint-Hilaire
